source,target,relationship,weight,transition_count,failure_evidence
station:L3_S36,feature:L3_S36_F3935,HAS_FEATURE,1.0,0.0,0.0
station:L3_S36,feature:L3_S36_F3937,HAS_FEATURE,1.0,0.0,0.0
station:L3_S36,feature:L3_S36_F3938,HAS_FEATURE,1.0,0.0,0.0
station:L3_S36,feature:L3_S36_F3939,HAS_FEATURE,1.0,0.0,0.0
station:L3_S36,feature:L3_S36_F3941,HAS_FEATURE,1.0,0.0,0.0
station:L3_S37,feature:L3_S37_D3942,HAS_FEATURE,1.0,0.0,0.0
station:L3_S37,feature:L3_S37_D3943,HAS_FEATURE,1.0,0.0,0.0
station:L3_S37,feature:L3_S37_D3945,HAS_FEATURE,1.0,0.0,0.0
station:L3_S37,feature:L3_S37_D3947,HAS_FEATURE,1.0,0.0,0.0
station:L3_S37,feature:L3_S37_D3949,HAS_FEATURE,1.0,0.0,0.0
station:L3_S37,feature:L3_S37_D3951,HAS_FEATURE,1.0,0.0,0.0
station:L3_S37,feature:L3_S37_F3944,HAS_FEATURE,1.0,0.0,0.0
station:L3_S37,feature:L3_S37_F3946,HAS_FEATURE,1.0,0.0,0.0
station:L3_S37,feature:L3_S37_F3948,HAS_FEATURE,1.0,0.0,0.0
station:L3_S37,feature:L3_S37_F3950,HAS_FEATURE,1.0,0.0,0.0
station:L3_S38,feature:L3_S38_D3953,HAS_FEATURE,1.0,0.0,0.0
station:L3_S38,feature:L3_S38_D3957,HAS_FEATURE,1.0,0.0,0.0
station:L3_S38,feature:L3_S38_D3961,HAS_FEATURE,1.0,0.0,0.0
station:L3_S38,feature:L3_S38_F3952,HAS_FEATURE,1.0,0.0,0.0
feature:L3_S38_F3952,failure:Response_1,MODEL_ASSOCIATED_WITH_FAILURE,0.0015426254081431002,0.0,0.0015426254081431002
station:L3_S38,feature:L3_S38_F3954,HAS_FEATURE,1.0,0.0,0.0
station:L3_S38,feature:L3_S38_F3955,HAS_FEATURE,1.0,0.0,0.0
station:L3_S38,feature:L3_S38_F3956,HAS_FEATURE,1.0,0.0,0.0
station:L3_S38,feature:L3_S38_F3958,HAS_FEATURE,1.0,0.0,0.0
station:L3_S38,feature:L3_S38_F3959,HAS_FEATURE,1.0,0.0,0.0
station:L3_S38,feature:L3_S38_F3960,HAS_FEATURE,1.0,0.0,0.0
station:L3_S38,feature:L3_S38_F3962,HAS_FEATURE,1.0,0.0,0.0
station:L3_S38,feature:L3_S38_F3963,HAS_FEATURE,1.0,0.0,0.0
station:L3_S39,feature:L3_S39_D3966,HAS_FEATURE,1.0,0.0,0.0
station:L3_S39,feature:L3_S39_D3970,HAS_FEATURE,1.0,0.0,0.0
station:L3_S39,feature:L3_S39_D3974,HAS_FEATURE,1.0,0.0,0.0
station:L3_S39,feature:L3_S39_D3978,HAS_FEATURE,1.0,0.0,0.0
station:L3_S39,feature:L3_S39_F3964,HAS_FEATURE,1.0,0.0,0.0
station:L3_S39,feature:L3_S39_F3965,HAS_FEATURE,1.0,0.0,0.0
station:L3_S39,feature:L3_S39_F3967,HAS_FEATURE,1.0,0.0,0.0
station:L3_S39,feature:L3_S39_F3968,HAS_FEATURE,1.0,0.0,0.0
station:L3_S39,feature:L3_S39_F3969,HAS_FEATURE,1.0,0.0,0.0
station:L3_S39,feature:L3_S39_F3971,HAS_FEATURE,1.0,0.0,0.0
station:L3_S39,feature:L3_S39_F3972,HAS_FEATURE,1.0,0.0,0.0
station:L3_S39,feature:L3_S39_F3973,HAS_FEATURE,1.0,0.0,0.0
station:L3_S39,feature:L3_S39_F3975,HAS_FEATURE,1.0,0.0,0.0
station:L3_S39,feature:L3_S39_F3976,HAS_FEATURE,1.0,0.0,0.0
station:L3_S39,feature:L3_S39_F3977,HAS_FEATURE,1.0,0.0,0.0
station:L3_S39,feature:L3_S39_F3979,HAS_FEATURE,1.0,0.0,0.0
station:L3_S40,feature:L3_S40_D3981,HAS_FEATURE,1.0,0.0,0.0
station:L3_S40,feature:L3_S40_D3983,HAS_FEATURE,1.0,0.0,0.0
station:L3_S40,feature:L3_S40_D3985,HAS_FEATURE,1.0,0.0,0.0
station:L3_S40,feature:L3_S40_D3987,HAS_FEATURE,1.0,0.0,0.0
station:L3_S40,feature:L3_S40_D3989,HAS_FEATURE,1.0,0.0,0.0
station:L3_S40,feature:L3_S40_D3991,HAS_FEATURE,1.0,0.0,0.0
station:L3_S40,feature:L3_S40_D3993,HAS_FEATURE,1.0,0.0,0.0
station:L3_S40,feature:L3_S40_D3995,HAS_FEATURE,1.0,0.0,0.0
station:L3_S40,feature:L3_S40_F3980,HAS_FEATURE,1.0,0.0,0.0
station:L3_S40,feature:L3_S40_F3982,HAS_FEATURE,1.0,0.0,0.0
station:L3_S40,feature:L3_S40_F3984,HAS_FEATURE,1.0,0.0,0.0
station:L3_S40,feature:L3_S40_F3986,HAS_FEATURE,1.0,0.0,0.0
station:L3_S40,feature:L3_S40_F3988,HAS_FEATURE,1.0,0.0,0.0
station:L3_S40,feature:L3_S40_F3990,HAS_FEATURE,1.0,0.0,0.0
station:L3_S40,feature:L3_S40_F3992,HAS_FEATURE,1.0,0.0,0.0
station:L3_S40,feature:L3_S40_F3994,HAS_FEATURE,1.0,0.0,0.0
station:L3_S41,feature:L3_S41_D3997,HAS_FEATURE,1.0,0.0,0.0
station:L3_S41,feature:L3_S41_D3999,HAS_FEATURE,1.0,0.0,0.0
station:L3_S41,feature:L3_S41_D4001,HAS_FEATURE,1.0,0.0,0.0
station:L3_S41,feature:L3_S41_D4003,HAS_FEATURE,1.0,0.0,0.0
station:L3_S41,feature:L3_S41_D4005,HAS_FEATURE,1.0,0.0,0.0
station:L3_S41,feature:L3_S41_D4007,HAS_FEATURE,1.0,0.0,0.0
station:L3_S41,feature:L3_S41_D4009,HAS_FEATURE,1.0,0.0,0.0
station:L3_S41,feature:L3_S41_D4010,HAS_FEATURE,1.0,0.0,0.0
station:L3_S41,feature:L3_S41_D4012,HAS_FEATURE,1.0,0.0,0.0
station:L3_S41,feature:L3_S41_D4013,HAS_FEATURE,1.0,0.0,0.0
station:L3_S41,feature:L3_S41_D4015,HAS_FEATURE,1.0,0.0,0.0
station:L3_S41,feature:L3_S41_D4017,HAS_FEATURE,1.0,0.0,0.0
station:L3_S41,feature:L3_S41_D4019,HAS_FEATURE,1.0,0.0,0.0
station:L3_S41,feature:L3_S41_D4021,HAS_FEATURE,1.0,0.0,0.0
station:L3_S41,feature:L3_S41_D4022,HAS_FEATURE,1.0,0.0,0.0
station:L3_S41,feature:L3_S41_D4024,HAS_FEATURE,1.0,0.0,0.0
station:L3_S41,feature:L3_S41_D4025,HAS_FEATURE,1.0,0.0,0.0
station:L3_S41,feature:L3_S41_D4027,HAS_FEATURE,1.0,0.0,0.0
station:L3_S41,feature:L3_S41_F3996,HAS_FEATURE,1.0,0.0,0.0
station:L3_S41,feature:L3_S41_F3998,HAS_FEATURE,1.0,0.0,0.0
station:L3_S41,feature:L3_S41_F4000,HAS_FEATURE,1.0,0.0,0.0
station:L3_S41,feature:L3_S41_F4002,HAS_FEATURE,1.0,0.0,0.0
station:L3_S41,feature:L3_S41_F4004,HAS_FEATURE,1.0,0.0,0.0
station:L3_S41,feature:L3_S41_F4006,HAS_FEATURE,1.0,0.0,0.0
station:L3_S41,feature:L3_S41_F4008,HAS_FEATURE,1.0,0.0,0.0
station:L3_S41,feature:L3_S41_F4011,HAS_FEATURE,1.0,0.0,0.0
station:L3_S41,feature:L3_S41_F4014,HAS_FEATURE,1.0,0.0,0.0
station:L3_S41,feature:L3_S41_F4016,HAS_FEATURE,1.0,0.0,0.0
station:L3_S41,feature:L3_S41_F4018,HAS_FEATURE,1.0,0.0,0.0
station:L3_S41,feature:L3_S41_F4020,HAS_FEATURE,1.0,0.0,0.0
station:L3_S41,feature:L3_S41_F4023,HAS_FEATURE,1.0,0.0,0.0
station:L3_S41,feature:L3_S41_F4026,HAS_FEATURE,1.0,0.0,0.0
station:L3_S42,feature:L3_S42_D4029,HAS_FEATURE,1.0,0.0,0.0
station:L3_S42,feature:L3_S42_D4033,HAS_FEATURE,1.0,0.0,0.0
station:L3_S42,feature:L3_S42_D4037,HAS_FEATURE,1.0,0.0,0.0
station:L3_S42,feature:L3_S42_D4041,HAS_FEATURE,1.0,0.0,0.0
station:L3_S42,feature:L3_S42_D4045,HAS_FEATURE,1.0,0.0,0.0
station:L3_S42,feature:L3_S42_D4049,HAS_FEATURE,1.0,0.0,0.0
station:L3_S42,feature:L3_S42_D4053,HAS_FEATURE,1.0,0.0,0.0
station:L3_S42,feature:L3_S42_D4057,HAS_FEATURE,1.0,0.0,0.0
station:L3_S42,feature:L3_S42_F4028,HAS_FEATURE,1.0,0.0,0.0
station:L3_S42,feature:L3_S42_F4030,HAS_FEATURE,1.0,0.0,0.0
station:L3_S42,feature:L3_S42_F4031,HAS_FEATURE,1.0,0.0,0.0
station:L3_S42,feature:L3_S42_F4032,HAS_FEATURE,1.0,0.0,0.0
station:L3_S42,feature:L3_S42_F4034,HAS_FEATURE,1.0,0.0,0.0
station:L3_S42,feature:L3_S42_F4035,HAS_FEATURE,1.0,0.0,0.0
station:L3_S42,feature:L3_S42_F4036,HAS_FEATURE,1.0,0.0,0.0
station:L3_S42,feature:L3_S42_F4038,HAS_FEATURE,1.0,0.0,0.0
station:L3_S42,feature:L3_S42_F4039,HAS_FEATURE,1.0,0.0,0.0
station:L3_S42,feature:L3_S42_F4040,HAS_FEATURE,1.0,0.0,0.0
station:L3_S42,feature:L3_S42_F4042,HAS_FEATURE,1.0,0.0,0.0
station:L3_S42,feature:L3_S42_F4043,HAS_FEATURE,1.0,0.0,0.0
station:L3_S42,feature:L3_S42_F4044,HAS_FEATURE,1.0,0.0,0.0
station:L3_S42,feature:L3_S42_F4046,HAS_FEATURE,1.0,0.0,0.0
station:L3_S42,feature:L3_S42_F4047,HAS_FEATURE,1.0,0.0,0.0
station:L3_S42,feature:L3_S42_F4048,HAS_FEATURE,1.0,0.0,0.0
station:L3_S42,feature:L3_S42_F4050,HAS_FEATURE,1.0,0.0,0.0
station:L3_S42,feature:L3_S42_F4051,HAS_FEATURE,1.0,0.0,0.0
station:L3_S42,feature:L3_S42_F4052,HAS_FEATURE,1.0,0.0,0.0
station:L3_S42,feature:L3_S42_F4054,HAS_FEATURE,1.0,0.0,0.0
station:L3_S42,feature:L3_S42_F4055,HAS_FEATURE,1.0,0.0,0.0
station:L3_S42,feature:L3_S42_F4056,HAS_FEATURE,1.0,0.0,0.0
station:L3_S42,feature:L3_S42_F4058,HAS_FEATURE,1.0,0.0,0.0
station:L3_S42,feature:L3_S42_F4059,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_D4062,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_D4067,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_D4072,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_D4077,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_D4082,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_D4087,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_D4092,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_D4097,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_F4060,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_F4061,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_F4063,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_F4064,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_F4065,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_F4066,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_F4068,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_F4069,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_F4070,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_F4071,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_F4073,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_F4074,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_F4075,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_F4076,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_F4078,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_F4079,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_F4080,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_F4081,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_F4083,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_F4084,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_F4085,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_F4086,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_F4088,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_F4089,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_F4090,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_F4091,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_F4093,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_F4094,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_F4095,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_F4096,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_F4098,HAS_FEATURE,1.0,0.0,0.0
station:L3_S43,feature:L3_S43_F4099,HAS_FEATURE,1.0,0.0,0.0
station:L3_S44,feature:L3_S44_D4101,HAS_FEATURE,1.0,0.0,0.0
station:L3_S44,feature:L3_S44_D4104,HAS_FEATURE,1.0,0.0,0.0
station:L3_S44,feature:L3_S44_D4107,HAS_FEATURE,1.0,0.0,0.0
station:L3_S44,feature:L3_S44_D4110,HAS_FEATURE,1.0,0.0,0.0
station:L3_S44,feature:L3_S44_D4113,HAS_FEATURE,1.0,0.0,0.0
station:L3_S44,feature:L3_S44_D4116,HAS_FEATURE,1.0,0.0,0.0
station:L3_S44,feature:L3_S44_D4119,HAS_FEATURE,1.0,0.0,0.0
station:L3_S44,feature:L3_S44_D4122,HAS_FEATURE,1.0,0.0,0.0
station:L3_S44,feature:L3_S44_F4100,HAS_FEATURE,1.0,0.0,0.0
station:L3_S44,feature:L3_S44_F4102,HAS_FEATURE,1.0,0.0,0.0
station:L3_S44,feature:L3_S44_F4103,HAS_FEATURE,1.0,0.0,0.0
station:L3_S44,feature:L3_S44_F4105,HAS_FEATURE,1.0,0.0,0.0
station:L3_S44,feature:L3_S44_F4106,HAS_FEATURE,1.0,0.0,0.0
station:L3_S44,feature:L3_S44_F4108,HAS_FEATURE,1.0,0.0,0.0
station:L3_S44,feature:L3_S44_F4109,HAS_FEATURE,1.0,0.0,0.0
station:L3_S44,feature:L3_S44_F4111,HAS_FEATURE,1.0,0.0,0.0
station:L3_S44,feature:L3_S44_F4112,HAS_FEATURE,1.0,0.0,0.0
station:L3_S44,feature:L3_S44_F4114,HAS_FEATURE,1.0,0.0,0.0
station:L3_S44,feature:L3_S44_F4115,HAS_FEATURE,1.0,0.0,0.0
station:L3_S44,feature:L3_S44_F4117,HAS_FEATURE,1.0,0.0,0.0
station:L3_S44,feature:L3_S44_F4118,HAS_FEATURE,1.0,0.0,0.0
station:L3_S44,feature:L3_S44_F4120,HAS_FEATURE,1.0,0.0,0.0
station:L3_S44,feature:L3_S44_F4121,HAS_FEATURE,1.0,0.0,0.0
station:L3_S44,feature:L3_S44_F4123,HAS_FEATURE,1.0,0.0,0.0
station:L3_S45,feature:L3_S45_D4125,HAS_FEATURE,1.0,0.0,0.0
station:L3_S45,feature:L3_S45_D4127,HAS_FEATURE,1.0,0.0,0.0
station:L3_S45,feature:L3_S45_D4129,HAS_FEATURE,1.0,0.0,0.0
station:L3_S45,feature:L3_S45_D4131,HAS_FEATURE,1.0,0.0,0.0
station:L3_S45,feature:L3_S45_D4133,HAS_FEATURE,1.0,0.0,0.0
station:L3_S45,feature:L3_S45_F4124,HAS_FEATURE,1.0,0.0,0.0
station:L3_S45,feature:L3_S45_F4126,HAS_FEATURE,1.0,0.0,0.0
station:L3_S45,feature:L3_S45_F4128,HAS_FEATURE,1.0,0.0,0.0
station:L3_S45,feature:L3_S45_F4130,HAS_FEATURE,1.0,0.0,0.0
station:L3_S45,feature:L3_S45_F4132,HAS_FEATURE,1.0,0.0,0.0
station:L3_S46,feature:L3_S46_D4135,HAS_FEATURE,1.0,0.0,0.0
station:L3_S46,feature:L3_S46_F4134,HAS_FEATURE,1.0,0.0,0.0
station:L3_S46,feature:L3_S46_F4136,HAS_FEATURE,1.0,0.0,0.0
station:L3_S46,feature:L3_S46_F4137,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_D4140,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_D4145,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_D4150,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_D4155,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_D4160,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_D4165,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_D4170,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_D4175,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_D4180,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_D4185,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_D4190,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4138,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4139,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4141,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4142,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4143,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4144,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4146,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4147,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4148,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4149,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4151,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4152,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4153,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4154,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4156,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4157,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4158,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4159,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4161,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4162,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4163,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4164,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4166,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4167,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4168,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4169,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4171,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4172,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4173,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4174,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4176,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4177,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4178,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4179,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4181,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4182,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4183,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4184,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4186,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4187,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4188,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4189,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4191,HAS_FEATURE,1.0,0.0,0.0
station:L3_S47,feature:L3_S47_F4192,HAS_FEATURE,1.0,0.0,0.0
station:L3_S48,feature:L3_S48_D4194,HAS_FEATURE,1.0,0.0,0.0
station:L3_S48,feature:L3_S48_D4195,HAS_FEATURE,1.0,0.0,0.0
station:L3_S48,feature:L3_S48_D4197,HAS_FEATURE,1.0,0.0,0.0
station:L3_S48,feature:L3_S48_D4199,HAS_FEATURE,1.0,0.0,0.0
station:L3_S48,feature:L3_S48_D4201,HAS_FEATURE,1.0,0.0,0.0
station:L3_S48,feature:L3_S48_D4203,HAS_FEATURE,1.0,0.0,0.0
station:L3_S48,feature:L3_S48_D4205,HAS_FEATURE,1.0,0.0,0.0
station:L3_S48,feature:L3_S48_F4193,HAS_FEATURE,1.0,0.0,0.0
station:L3_S48,feature:L3_S48_F4196,HAS_FEATURE,1.0,0.0,0.0
station:L3_S48,feature:L3_S48_F4198,HAS_FEATURE,1.0,0.0,0.0
station:L3_S48,feature:L3_S48_F4200,HAS_FEATURE,1.0,0.0,0.0
station:L3_S48,feature:L3_S48_F4202,HAS_FEATURE,1.0,0.0,0.0
station:L3_S48,feature:L3_S48_F4204,HAS_FEATURE,1.0,0.0,0.0
station:L3_S49,feature:L3_S49_D4208,HAS_FEATURE,1.0,0.0,0.0
station:L3_S49,feature:L3_S49_D4213,HAS_FEATURE,1.0,0.0,0.0
station:L3_S49,feature:L3_S49_D4218,HAS_FEATURE,1.0,0.0,0.0
station:L3_S49,feature:L3_S49_D4223,HAS_FEATURE,1.0,0.0,0.0
station:L3_S49,feature:L3_S49_D4228,HAS_FEATURE,1.0,0.0,0.0
station:L3_S49,feature:L3_S49_D4233,HAS_FEATURE,1.0,0.0,0.0
station:L3_S49,feature:L3_S49_D4238,HAS_FEATURE,1.0,0.0,0.0
station:L3_S49,feature:L3_S49_F4206,HAS_FEATURE,1.0,0.0,0.0
feature:L3_S49_F4206,failure:Response_1,MODEL_ASSOCIATED_WITH_FAILURE,0.0004419136060558,0.0,0.0004419136060558
station:L3_S49,feature:L3_S49_F4207,HAS_FEATURE,1.0,0.0,0.0
station:L3_S49,feature:L3_S49_F4209,HAS_FEATURE,1.0,0.0,0.0
station:L3_S49,feature:L3_S49_F4210,HAS_FEATURE,1.0,0.0,0.0
station:L3_S49,feature:L3_S49_F4211,HAS_FEATURE,1.0,0.0,0.0
feature:L3_S49_F4211,failure:Response_1,MODEL_ASSOCIATED_WITH_FAILURE,0.0067721433534442,0.0,0.0067721433534442
station:L3_S49,feature:L3_S49_F4212,HAS_FEATURE,1.0,0.0,0.0
station:L3_S49,feature:L3_S49_F4214,HAS_FEATURE,1.0,0.0,0.0
station:L3_S49,feature:L3_S49_F4215,HAS_FEATURE,1.0,0.0,0.0
station:L3_S49,feature:L3_S49_F4216,HAS_FEATURE,1.0,0.0,0.0
station:L3_S49,feature:L3_S49_F4217,HAS_FEATURE,1.0,0.0,0.0
station:L3_S49,feature:L3_S49_F4219,HAS_FEATURE,1.0,0.0,0.0
station:L3_S49,feature:L3_S49_F4220,HAS_FEATURE,1.0,0.0,0.0
station:L3_S49,feature:L3_S49_F4221,HAS_FEATURE,1.0,0.0,0.0
station:L3_S49,feature:L3_S49_F4222,HAS_FEATURE,1.0,0.0,0.0
station:L3_S49,feature:L3_S49_F4224,HAS_FEATURE,1.0,0.0,0.0
station:L3_S49,feature:L3_S49_F4225,HAS_FEATURE,1.0,0.0,0.0
station:L3_S49,feature:L3_S49_F4226,HAS_FEATURE,1.0,0.0,0.0
station:L3_S49,feature:L3_S49_F4227,HAS_FEATURE,1.0,0.0,0.0
station:L3_S49,feature:L3_S49_F4229,HAS_FEATURE,1.0,0.0,0.0
station:L3_S49,feature:L3_S49_F4230,HAS_FEATURE,1.0,0.0,0.0
station:L3_S49,feature:L3_S49_F4231,HAS_FEATURE,1.0,0.0,0.0
station:L3_S49,feature:L3_S49_F4232,HAS_FEATURE,1.0,0.0,0.0
station:L3_S49,feature:L3_S49_F4234,HAS_FEATURE,1.0,0.0,0.0
station:L3_S49,feature:L3_S49_F4235,HAS_FEATURE,1.0,0.0,0.0
station:L3_S49,feature:L3_S49_F4236,HAS_FEATURE,1.0,0.0,0.0
station:L3_S49,feature:L3_S49_F4237,HAS_FEATURE,1.0,0.0,0.0
station:L3_S49,feature:L3_S49_F4239,HAS_FEATURE,1.0,0.0,0.0
station:L3_S49,feature:L3_S49_F4240,HAS_FEATURE,1.0,0.0,0.0
station:L3_S50,feature:L3_S50_D4242,HAS_FEATURE,1.0,0.0,0.0
station:L3_S50,feature:L3_S50_D4244,HAS_FEATURE,1.0,0.0,0.0
station:L3_S50,feature:L3_S50_D4246,HAS_FEATURE,1.0,0.0,0.0
station:L3_S50,feature:L3_S50_D4248,HAS_FEATURE,1.0,0.0,0.0
station:L3_S50,feature:L3_S50_D4250,HAS_FEATURE,1.0,0.0,0.0
station:L3_S50,feature:L3_S50_D4252,HAS_FEATURE,1.0,0.0,0.0
station:L3_S50,feature:L3_S50_D4254,HAS_FEATURE,1.0,0.0,0.0
station:L3_S50,feature:L3_S50_F4241,HAS_FEATURE,1.0,0.0,0.0
station:L3_S50,feature:L3_S50_F4243,HAS_FEATURE,1.0,0.0,0.0
station:L3_S50,feature:L3_S50_F4245,HAS_FEATURE,1.0,0.0,0.0
station:L3_S50,feature:L3_S50_F4247,HAS_FEATURE,1.0,0.0,0.0
station:L3_S50,feature:L3_S50_F4249,HAS_FEATURE,1.0,0.0,0.0
station:L3_S50,feature:L3_S50_F4251,HAS_FEATURE,1.0,0.0,0.0
station:L3_S50,feature:L3_S50_F4253,HAS_FEATURE,1.0,0.0,0.0
station:L3_S51,feature:L3_S51_D4255,HAS_FEATURE,1.0,0.0,0.0
station:L3_S51,feature:L3_S51_D4257,HAS_FEATURE,1.0,0.0,0.0
