node_id,node_type,label,line,station,critical_score,evidence_value
feature:L3_S29_F3342,feature,L3_S29_F3342,L3,L3_S29,0.0,0.0
feature:L3_S29_F3344,feature,L3_S29_F3344,L3,L3_S29,0.0,0.0
feature:L3_S29_F3345,feature,L3_S29_F3345,L3,L3_S29,0.0,0.0
feature:L3_S29_F3347,feature,L3_S29_F3347,L3,L3_S29,0.0,0.0
feature:L3_S29_F3348,feature,L3_S29_F3348,L3,L3_S29,0.0,0.0
feature:L3_S29_F3350,feature,L3_S29_F3350,L3,L3_S29,0.0,0.0
feature:L3_S29_F3351,feature,L3_S29_F3351,L3,L3_S29,0.0,0.0
feature:L3_S29_F3353,feature,L3_S29_F3353,L3,L3_S29,0.0,0.0
feature:L3_S29_F3354,feature,L3_S29_F3354,L3,L3_S29,0.0,0.0
feature:L3_S29_F3356,feature,L3_S29_F3356,L3,L3_S29,0.0,0.0
feature:L3_S29_F3357,feature,L3_S29_F3357,L3,L3_S29,0.0,0.0
feature:L3_S29_F3359,feature,L3_S29_F3359,L3,L3_S29,0.0,0.0
feature:L3_S29_F3360,feature,L3_S29_F3360,L3,L3_S29,0.0,0.0
feature:L3_S29_F3362,feature,L3_S29_F3362,L3,L3_S29,0.0,0.0
feature:L3_S29_F3364,feature,L3_S29_F3364,L3,L3_S29,0.0,0.0
feature:L3_S29_F3366,feature,L3_S29_F3366,L3,L3_S29,0.0,0.0
feature:L3_S29_F3367,feature,L3_S29_F3367,L3,L3_S29,0.0,0.0
feature:L3_S29_F3369,feature,L3_S29_F3369,L3,L3_S29,0.0,0.0
feature:L3_S29_F3370,feature,L3_S29_F3370,L3,L3_S29,0.0,0.0
feature:L3_S29_F3372,feature,L3_S29_F3372,L3,L3_S29,0.0,0.0
feature:L3_S29_F3373,feature,L3_S29_F3373,L3,L3_S29,0.0,0.0
feature:L3_S29_F3375,feature,L3_S29_F3375,L3,L3_S29,0.0,0.0
feature:L3_S29_F3376,feature,L3_S29_F3376,L3,L3_S29,0.0,0.0
feature:L3_S29_F3378,feature,L3_S29_F3378,L3,L3_S29,0.0,0.0
feature:L3_S29_F3379,feature,L3_S29_F3379,L3,L3_S29,0.0,0.0
feature:L3_S29_F3381,feature,L3_S29_F3381,L3,L3_S29,0.0,0.0
feature:L3_S29_F3382,feature,L3_S29_F3382,L3,L3_S29,0.0,0.0
feature:L3_S29_F3384,feature,L3_S29_F3384,L3,L3_S29,0.0,0.0
feature:L3_S29_F3385,feature,L3_S29_F3385,L3,L3_S29,0.0,0.0
feature:L3_S29_F3387,feature,L3_S29_F3387,L3,L3_S29,0.0,0.0
feature:L3_S29_F3388,feature,L3_S29_F3388,L3,L3_S29,0.0,0.0
feature:L3_S29_F3390,feature,L3_S29_F3390,L3,L3_S29,0.0,0.0
feature:L3_S29_F3392,feature,L3_S29_F3392,L3,L3_S29,0.0,0.0
feature:L3_S29_F3394,feature,L3_S29_F3394,L3,L3_S29,0.0,0.0
feature:L3_S29_F3395,feature,L3_S29_F3395,L3,L3_S29,0.0,0.0
feature:L3_S29_F3397,feature,L3_S29_F3397,L3,L3_S29,0.0,0.0
feature:L3_S29_F3398,feature,L3_S29_F3398,L3,L3_S29,0.0,0.0
feature:L3_S29_F3400,feature,L3_S29_F3400,L3,L3_S29,0.0,0.0
feature:L3_S29_F3401,feature,L3_S29_F3401,L3,L3_S29,0.0,0.0
feature:L3_S29_F3403,feature,L3_S29_F3403,L3,L3_S29,0.0,0.0
feature:L3_S29_F3404,feature,L3_S29_F3404,L3,L3_S29,0.0,0.0
feature:L3_S29_F3406,feature,L3_S29_F3406,L3,L3_S29,0.0,0.0
feature:L3_S29_F3407,feature,L3_S29_F3407,L3,L3_S29,0.0,0.0
feature:L3_S29_F3409,feature,L3_S29_F3409,L3,L3_S29,0.0,0.0
feature:L3_S29_F3411,feature,L3_S29_F3411,L3,L3_S29,0.0,0.0
feature:L3_S29_F3412,feature,L3_S29_F3412,L3,L3_S29,0.0,0.0
feature:L3_S29_F3414,feature,L3_S29_F3414,L3,L3_S29,0.0,0.0
feature:L3_S29_F3416,feature,L3_S29_F3416,L3,L3_S29,0.0,0.0
feature:L3_S29_F3418,feature,L3_S29_F3418,L3,L3_S29,0.0,0.0
feature:L3_S29_F3420,feature,L3_S29_F3420,L3,L3_S29,0.0,0.0
feature:L3_S29_F3421,feature,L3_S29_F3421,L3,L3_S29,0.0,0.0
feature:L3_S29_F3423,feature,L3_S29_F3423,L3,L3_S29,0.0,0.0
feature:L3_S29_F3424,feature,L3_S29_F3424,L3,L3_S29,0.0,0.0
feature:L3_S29_F3426,feature,L3_S29_F3426,L3,L3_S29,0.0,0.0
feature:L3_S29_F3427,feature,L3_S29_F3427,L3,L3_S29,0.0,0.0
feature:L3_S29_F3429,feature,L3_S29_F3429,L3,L3_S29,0.0,0.0
feature:L3_S29_F3430,feature,L3_S29_F3430,L3,L3_S29,0.0,0.0
feature:L3_S29_F3432,feature,L3_S29_F3432,L3,L3_S29,0.0,0.0
feature:L3_S29_F3433,feature,L3_S29_F3433,L3,L3_S29,0.0,0.0
feature:L3_S29_F3435,feature,L3_S29_F3435,L3,L3_S29,0.0,0.0
feature:L3_S29_F3436,feature,L3_S29_F3436,L3,L3_S29,0.0,0.0
feature:L3_S29_F3438,feature,L3_S29_F3438,L3,L3_S29,0.0,0.0
feature:L3_S29_F3439,feature,L3_S29_F3439,L3,L3_S29,0.0,0.0
feature:L3_S29_F3441,feature,L3_S29_F3441,L3,L3_S29,0.0,0.0
feature:L3_S29_F3442,feature,L3_S29_F3442,L3,L3_S29,0.0,0.0
feature:L3_S29_F3444,feature,L3_S29_F3444,L3,L3_S29,0.0,0.0
feature:L3_S29_F3446,feature,L3_S29_F3446,L3,L3_S29,0.0,0.0
feature:L3_S29_F3448,feature,L3_S29_F3448,L3,L3_S29,0.0,0.0
feature:L3_S29_F3449,feature,L3_S29_F3449,L3,L3_S29,0.0,0.0
feature:L3_S29_F3451,feature,L3_S29_F3451,L3,L3_S29,0.0,0.0
feature:L3_S29_F3452,feature,L3_S29_F3452,L3,L3_S29,0.0,0.0
feature:L3_S29_F3454,feature,L3_S29_F3454,L3,L3_S29,0.0,0.0
feature:L3_S29_F3455,feature,L3_S29_F3455,L3,L3_S29,0.0,0.0
feature:L3_S29_F3457,feature,L3_S29_F3457,L3,L3_S29,0.0,0.0
feature:L3_S29_F3458,feature,L3_S29_F3458,L3,L3_S29,0.0,0.0
feature:L3_S29_F3460,feature,L3_S29_F3460,L3,L3_S29,0.0,0.0
feature:L3_S29_F3461,feature,L3_S29_F3461,L3,L3_S29,0.0,0.0
feature:L3_S29_F3463,feature,L3_S29_F3463,L3,L3_S29,0.0,0.0
feature:L3_S29_F3464,feature,L3_S29_F3464,L3,L3_S29,0.0,0.0
feature:L3_S29_F3466,feature,L3_S29_F3466,L3,L3_S29,0.0,0.0
feature:L3_S29_F3467,feature,L3_S29_F3467,L3,L3_S29,0.0,0.0
feature:L3_S29_F3469,feature,L3_S29_F3469,L3,L3_S29,0.0,0.0
feature:L3_S29_F3470,feature,L3_S29_F3470,L3,L3_S29,0.0,0.0
feature:L3_S29_F3472,feature,L3_S29_F3472,L3,L3_S29,0.0,0.0
feature:L3_S29_F3473,feature,L3_S29_F3473,L3,L3_S29,0.0,0.0
feature:L3_S29_F3475,feature,L3_S29_F3475,L3,L3_S29,0.0,0.0
feature:L3_S29_F3476,feature,L3_S29_F3476,L3,L3_S29,0.0,0.0
feature:L3_S29_F3478,feature,L3_S29_F3478,L3,L3_S29,0.0,0.0
feature:L3_S29_F3479,feature,L3_S29_F3479,L3,L3_S29,0.0,0.0
feature:L3_S29_F3481,feature,L3_S29_F3481,L3,L3_S29,0.0,0.0
feature:L3_S29_F3482,feature,L3_S29_F3482,L3,L3_S29,0.0,0.0
feature:L3_S29_F3484,feature,L3_S29_F3484,L3,L3_S29,0.0,0.0
feature:L3_S29_F3485,feature,L3_S29_F3485,L3,L3_S29,0.0,0.0
feature:L3_S29_F3487,feature,L3_S29_F3487,L3,L3_S29,0.0,0.0
feature:L3_S29_F3488,feature,L3_S29_F3488,L3,L3_S29,0.0,0.0
feature:L3_S29_F3490,feature,L3_S29_F3490,L3,L3_S29,0.0,0.0
feature:L3_S29_F3491,feature,L3_S29_F3491,L3,L3_S29,0.0,0.0
feature:L3_S29_F3493,feature,L3_S29_F3493,L3,L3_S29,0.0,0.0
feature:L3_S30_D3496,feature,L3_S30_D3496,L3,L3_S30,0.0,0.0
feature:L3_S30_D3501,feature,L3_S30_D3501,L3,L3_S30,0.0,0.0
feature:L3_S30_D3506,feature,L3_S30_D3506,L3,L3_S30,0.0,0.0
feature:L3_S30_D3511,feature,L3_S30_D3511,L3,L3_S30,0.0,0.0
feature:L3_S30_D3516,feature,L3_S30_D3516,L3,L3_S30,0.0,0.0
feature:L3_S30_D3521,feature,L3_S30_D3521,L3,L3_S30,0.0,0.0
feature:L3_S30_D3526,feature,L3_S30_D3526,L3,L3_S30,0.0,0.0
feature:L3_S30_D3531,feature,L3_S30_D3531,L3,L3_S30,0.0,0.0
feature:L3_S30_D3536,feature,L3_S30_D3536,L3,L3_S30,0.0,0.0
feature:L3_S30_D3541,feature,L3_S30_D3541,L3,L3_S30,0.0,0.0
feature:L3_S30_D3546,feature,L3_S30_D3546,L3,L3_S30,0.0,0.0
feature:L3_S30_D3551,feature,L3_S30_D3551,L3,L3_S30,0.0,0.0
feature:L3_S30_D3556,feature,L3_S30_D3556,L3,L3_S30,0.0,0.0
feature:L3_S30_D3561,feature,L3_S30_D3561,L3,L3_S30,0.0,0.0
feature:L3_S30_D3566,feature,L3_S30_D3566,L3,L3_S30,0.0,0.0
feature:L3_S30_D3571,feature,L3_S30_D3571,L3,L3_S30,0.0,0.0
feature:L3_S30_D3576,feature,L3_S30_D3576,L3,L3_S30,0.0,0.0
feature:L3_S30_D3581,feature,L3_S30_D3581,L3,L3_S30,0.0,0.0
feature:L3_S30_D3586,feature,L3_S30_D3586,L3,L3_S30,0.0,0.0
feature:L3_S30_D3591,feature,L3_S30_D3591,L3,L3_S30,0.0,0.0
feature:L3_S30_D3596,feature,L3_S30_D3596,L3,L3_S30,0.0,0.0
feature:L3_S30_D3601,feature,L3_S30_D3601,L3,L3_S30,0.0,0.0
feature:L3_S30_D3606,feature,L3_S30_D3606,L3,L3_S30,0.0,0.0
feature:L3_S30_D3611,feature,L3_S30_D3611,L3,L3_S30,0.0,0.0
feature:L3_S30_D3616,feature,L3_S30_D3616,L3,L3_S30,0.0,0.0
feature:L3_S30_D3621,feature,L3_S30_D3621,L3,L3_S30,0.0,0.0
feature:L3_S30_D3626,feature,L3_S30_D3626,L3,L3_S30,0.0,0.0
feature:L3_S30_D3631,feature,L3_S30_D3631,L3,L3_S30,0.0,0.0
feature:L3_S30_D3636,feature,L3_S30_D3636,L3,L3_S30,0.0,0.0
feature:L3_S30_D3641,feature,L3_S30_D3641,L3,L3_S30,0.0,0.0
feature:L3_S30_D3646,feature,L3_S30_D3646,L3,L3_S30,0.0,0.0
feature:L3_S30_D3651,feature,L3_S30_D3651,L3,L3_S30,0.0,0.0
feature:L3_S30_D3656,feature,L3_S30_D3656,L3,L3_S30,0.0,0.0
feature:L3_S30_D3661,feature,L3_S30_D3661,L3,L3_S30,0.0,0.0
feature:L3_S30_D3666,feature,L3_S30_D3666,L3,L3_S30,0.0,0.0
feature:L3_S30_D3671,feature,L3_S30_D3671,L3,L3_S30,0.0,0.0
feature:L3_S30_D3676,feature,L3_S30_D3676,L3,L3_S30,0.0,0.0
feature:L3_S30_D3681,feature,L3_S30_D3681,L3,L3_S30,0.0,0.0
feature:L3_S30_D3686,feature,L3_S30_D3686,L3,L3_S30,0.0,0.0
feature:L3_S30_D3691,feature,L3_S30_D3691,L3,L3_S30,0.0,0.0
feature:L3_S30_D3696,feature,L3_S30_D3696,L3,L3_S30,0.0,0.0
feature:L3_S30_D3701,feature,L3_S30_D3701,L3,L3_S30,0.0,0.0
feature:L3_S30_D3706,feature,L3_S30_D3706,L3,L3_S30,0.0,0.0
feature:L3_S30_D3711,feature,L3_S30_D3711,L3,L3_S30,0.0,0.0
feature:L3_S30_D3716,feature,L3_S30_D3716,L3,L3_S30,0.0,0.0
feature:L3_S30_D3721,feature,L3_S30_D3721,L3,L3_S30,0.0,0.0
feature:L3_S30_D3726,feature,L3_S30_D3726,L3,L3_S30,0.0,0.0
feature:L3_S30_D3731,feature,L3_S30_D3731,L3,L3_S30,0.0,0.0
feature:L3_S30_D3736,feature,L3_S30_D3736,L3,L3_S30,0.0,0.0
feature:L3_S30_D3741,feature,L3_S30_D3741,L3,L3_S30,0.0,0.0
feature:L3_S30_D3746,feature,L3_S30_D3746,L3,L3_S30,0.0,0.0
feature:L3_S30_D3751,feature,L3_S30_D3751,L3,L3_S30,0.0,0.0
feature:L3_S30_D3756,feature,L3_S30_D3756,L3,L3_S30,0.0,0.0
feature:L3_S30_D3761,feature,L3_S30_D3761,L3,L3_S30,0.0,0.0
feature:L3_S30_D3766,feature,L3_S30_D3766,L3,L3_S30,0.0,0.0
feature:L3_S30_D3771,feature,L3_S30_D3771,L3,L3_S30,0.0,0.0
feature:L3_S30_D3776,feature,L3_S30_D3776,L3,L3_S30,0.0,0.0
feature:L3_S30_D3781,feature,L3_S30_D3781,L3,L3_S30,0.0,0.0
feature:L3_S30_D3786,feature,L3_S30_D3786,L3,L3_S30,0.0,0.0
feature:L3_S30_D3791,feature,L3_S30_D3791,L3,L3_S30,0.0,0.0
feature:L3_S30_D3796,feature,L3_S30_D3796,L3,L3_S30,0.0,0.0
feature:L3_S30_D3801,feature,L3_S30_D3801,L3,L3_S30,0.0,0.0
feature:L3_S30_D3806,feature,L3_S30_D3806,L3,L3_S30,0.0,0.0
feature:L3_S30_D3811,feature,L3_S30_D3811,L3,L3_S30,0.0,0.0
feature:L3_S30_D3816,feature,L3_S30_D3816,L3,L3_S30,0.0,0.0
feature:L3_S30_D3821,feature,L3_S30_D3821,L3,L3_S30,0.0,0.0
feature:L3_S30_D3826,feature,L3_S30_D3826,L3,L3_S30,0.0,0.0
feature:L3_S30_D3831,feature,L3_S30_D3831,L3,L3_S30,0.0,0.0
feature:L3_S30_F3494,feature,L3_S30_F3494,L3,L3_S30,0.0,0.0
feature:L3_S30_F3495,feature,L3_S30_F3495,L3,L3_S30,0.0,0.0
feature:L3_S30_F3497,feature,L3_S30_F3497,L3,L3_S30,0.0,0.0
feature:L3_S30_F3498,feature,L3_S30_F3498,L3,L3_S30,0.0,0.0
feature:L3_S30_F3499,feature,L3_S30_F3499,L3,L3_S30,0.0,0.0
feature:L3_S30_F3500,feature,L3_S30_F3500,L3,L3_S30,0.0,0.0
feature:L3_S30_F3502,feature,L3_S30_F3502,L3,L3_S30,0.0,0.0
feature:L3_S30_F3503,feature,L3_S30_F3503,L3,L3_S30,0.0,0.0
feature:L3_S30_F3504,feature,L3_S30_F3504,L3,L3_S30,0.0,0.0
feature:L3_S30_F3505,feature,L3_S30_F3505,L3,L3_S30,0.0,0.0
feature:L3_S30_F3507,feature,L3_S30_F3507,L3,L3_S30,0.0,0.0
feature:L3_S30_F3508,feature,L3_S30_F3508,L3,L3_S30,0.0,0.0
feature:L3_S30_F3509,feature,L3_S30_F3509,L3,L3_S30,0.0,0.0
feature:L3_S30_F3510,feature,L3_S30_F3510,L3,L3_S30,0.0,0.0
feature:L3_S30_F3512,feature,L3_S30_F3512,L3,L3_S30,0.0,0.0
feature:L3_S30_F3513,feature,L3_S30_F3513,L3,L3_S30,0.0,0.0
feature:L3_S30_F3514,feature,L3_S30_F3514,L3,L3_S30,0.0,0.0
feature:L3_S30_F3515,feature,L3_S30_F3515,L3,L3_S30,0.0,0.0
feature:L3_S30_F3517,feature,L3_S30_F3517,L3,L3_S30,0.0,0.0
feature:L3_S30_F3518,feature,L3_S30_F3518,L3,L3_S30,0.0,0.0
feature:L3_S30_F3519,feature,L3_S30_F3519,L3,L3_S30,0.0,0.0
feature:L3_S30_F3520,feature,L3_S30_F3520,L3,L3_S30,0.0,0.0
feature:L3_S30_F3522,feature,L3_S30_F3522,L3,L3_S30,0.0,0.0
feature:L3_S30_F3523,feature,L3_S30_F3523,L3,L3_S30,0.0,0.0
feature:L3_S30_F3524,feature,L3_S30_F3524,L3,L3_S30,0.0,0.0
feature:L3_S30_F3525,feature,L3_S30_F3525,L3,L3_S30,0.0,0.0
feature:L3_S30_F3527,feature,L3_S30_F3527,L3,L3_S30,0.0,0.0
feature:L3_S30_F3528,feature,L3_S30_F3528,L3,L3_S30,0.0,0.0
feature:L3_S30_F3529,feature,L3_S30_F3529,L3,L3_S30,0.0,0.0
feature:L3_S30_F3530,feature,L3_S30_F3530,L3,L3_S30,0.0,0.0
feature:L3_S30_F3532,feature,L3_S30_F3532,L3,L3_S30,0.0,0.0
feature:L3_S30_F3533,feature,L3_S30_F3533,L3,L3_S30,0.0,0.0
feature:L3_S30_F3534,feature,L3_S30_F3534,L3,L3_S30,0.0,0.0
feature:L3_S30_F3535,feature,L3_S30_F3535,L3,L3_S30,0.0,0.0
feature:L3_S30_F3537,feature,L3_S30_F3537,L3,L3_S30,0.0,0.0
feature:L3_S30_F3538,feature,L3_S30_F3538,L3,L3_S30,0.0,0.0
feature:L3_S30_F3539,feature,L3_S30_F3539,L3,L3_S30,0.0,0.0
feature:L3_S30_F3540,feature,L3_S30_F3540,L3,L3_S30,0.0,0.0
feature:L3_S30_F3542,feature,L3_S30_F3542,L3,L3_S30,0.0,0.0
feature:L3_S30_F3543,feature,L3_S30_F3543,L3,L3_S30,0.0,0.0
feature:L3_S30_F3544,feature,L3_S30_F3544,L3,L3_S30,0.0,0.0
feature:L3_S30_F3545,feature,L3_S30_F3545,L3,L3_S30,0.0,0.0
feature:L3_S30_F3547,feature,L3_S30_F3547,L3,L3_S30,0.0,0.0
feature:L3_S30_F3548,feature,L3_S30_F3548,L3,L3_S30,0.0,0.0
feature:L3_S30_F3549,feature,L3_S30_F3549,L3,L3_S30,0.0,0.0
feature:L3_S30_F3550,feature,L3_S30_F3550,L3,L3_S30,0.0,0.0
feature:L3_S30_F3552,feature,L3_S30_F3552,L3,L3_S30,0.0,0.0
feature:L3_S30_F3553,feature,L3_S30_F3553,L3,L3_S30,0.0,0.0
feature:L3_S30_F3554,feature,L3_S30_F3554,L3,L3_S30,0.0,0.0
feature:L3_S30_F3555,feature,L3_S30_F3555,L3,L3_S30,0.0,0.0
feature:L3_S30_F3557,feature,L3_S30_F3557,L3,L3_S30,0.0,0.0
feature:L3_S30_F3558,feature,L3_S30_F3558,L3,L3_S30,0.0,0.0
feature:L3_S30_F3559,feature,L3_S30_F3559,L3,L3_S30,0.0,0.0
feature:L3_S30_F3560,feature,L3_S30_F3560,L3,L3_S30,0.0,0.0
feature:L3_S30_F3562,feature,L3_S30_F3562,L3,L3_S30,0.0,0.0
feature:L3_S30_F3563,feature,L3_S30_F3563,L3,L3_S30,0.0,0.0
feature:L3_S30_F3564,feature,L3_S30_F3564,L3,L3_S30,0.0,0.0
feature:L3_S30_F3565,feature,L3_S30_F3565,L3,L3_S30,0.0,0.0
feature:L3_S30_F3567,feature,L3_S30_F3567,L3,L3_S30,0.0,0.0
feature:L3_S30_F3568,feature,L3_S30_F3568,L3,L3_S30,0.0,0.0
feature:L3_S30_F3569,feature,L3_S30_F3569,L3,L3_S30,0.0,0.0
feature:L3_S30_F3570,feature,L3_S30_F3570,L3,L3_S30,0.0,0.0
feature:L3_S30_F3572,feature,L3_S30_F3572,L3,L3_S30,0.0,0.0
feature:L3_S30_F3573,feature,L3_S30_F3573,L3,L3_S30,0.0,0.0
feature:L3_S30_F3574,feature,L3_S30_F3574,L3,L3_S30,0.0,0.0
feature:L3_S30_F3575,feature,L3_S30_F3575,L3,L3_S30,0.0,0.0
feature:L3_S30_F3577,feature,L3_S30_F3577,L3,L3_S30,0.0,0.0
feature:L3_S30_F3578,feature,L3_S30_F3578,L3,L3_S30,0.0,0.0
feature:L3_S30_F3579,feature,L3_S30_F3579,L3,L3_S30,0.0,0.0
feature:L3_S30_F3580,feature,L3_S30_F3580,L3,L3_S30,0.0,0.0
feature:L3_S30_F3582,feature,L3_S30_F3582,L3,L3_S30,0.0,0.0
feature:L3_S30_F3583,feature,L3_S30_F3583,L3,L3_S30,0.0,0.0
feature:L3_S30_F3584,feature,L3_S30_F3584,L3,L3_S30,0.0,0.0
feature:L3_S30_F3585,feature,L3_S30_F3585,L3,L3_S30,0.0,0.0
feature:L3_S30_F3587,feature,L3_S30_F3587,L3,L3_S30,0.0,0.0
feature:L3_S30_F3588,feature,L3_S30_F3588,L3,L3_S30,0.0,0.0
feature:L3_S30_F3589,feature,L3_S30_F3589,L3,L3_S30,0.0,0.0
feature:L3_S30_F3590,feature,L3_S30_F3590,L3,L3_S30,0.0,0.0
feature:L3_S30_F3592,feature,L3_S30_F3592,L3,L3_S30,0.0,0.0
feature:L3_S30_F3593,feature,L3_S30_F3593,L3,L3_S30,0.0,0.0
feature:L3_S30_F3594,feature,L3_S30_F3594,L3,L3_S30,0.0,0.0
feature:L3_S30_F3595,feature,L3_S30_F3595,L3,L3_S30,0.0,0.0
feature:L3_S30_F3597,feature,L3_S30_F3597,L3,L3_S30,0.0,0.0
feature:L3_S30_F3598,feature,L3_S30_F3598,L3,L3_S30,0.0,0.0
feature:L3_S30_F3599,feature,L3_S30_F3599,L3,L3_S30,0.0,0.0
feature:L3_S30_F3600,feature,L3_S30_F3600,L3,L3_S30,0.0,0.0
feature:L3_S30_F3602,feature,L3_S30_F3602,L3,L3_S30,0.0,0.0
feature:L3_S30_F3603,feature,L3_S30_F3603,L3,L3_S30,0.0,0.0
feature:L3_S30_F3604,feature,L3_S30_F3604,L3,L3_S30,0.0,0.0
feature:L3_S30_F3605,feature,L3_S30_F3605,L3,L3_S30,0.0,0.0
feature:L3_S30_F3607,feature,L3_S30_F3607,L3,L3_S30,0.0,0.0
feature:L3_S30_F3608,feature,L3_S30_F3608,L3,L3_S30,0.0,0.0
feature:L3_S30_F3609,feature,L3_S30_F3609,L3,L3_S30,0.0,0.0
feature:L3_S30_F3610,feature,L3_S30_F3610,L3,L3_S30,0.0,0.0
feature:L3_S30_F3612,feature,L3_S30_F3612,L3,L3_S30,0.0,0.0
feature:L3_S30_F3613,feature,L3_S30_F3613,L3,L3_S30,0.0,0.0
feature:L3_S30_F3614,feature,L3_S30_F3614,L3,L3_S30,0.0,0.0
feature:L3_S30_F3615,feature,L3_S30_F3615,L3,L3_S30,0.0,0.0
feature:L3_S30_F3617,feature,L3_S30_F3617,L3,L3_S30,0.0,0.0
feature:L3_S30_F3618,feature,L3_S30_F3618,L3,L3_S30,0.0,0.0
feature:L3_S30_F3619,feature,L3_S30_F3619,L3,L3_S30,0.0,0.0
feature:L3_S30_F3620,feature,L3_S30_F3620,L3,L3_S30,0.0,0.0
feature:L3_S30_F3622,feature,L3_S30_F3622,L3,L3_S30,0.0,0.0
feature:L3_S30_F3623,feature,L3_S30_F3623,L3,L3_S30,0.0,0.0
feature:L3_S30_F3624,feature,L3_S30_F3624,L3,L3_S30,0.0,0.0
feature:L3_S30_F3625,feature,L3_S30_F3625,L3,L3_S30,0.0,0.0
feature:L3_S30_F3627,feature,L3_S30_F3627,L3,L3_S30,0.0,0.0
feature:L3_S30_F3628,feature,L3_S30_F3628,L3,L3_S30,0.0,0.0
feature:L3_S30_F3629,feature,L3_S30_F3629,L3,L3_S30,0.0,0.0
feature:L3_S30_F3630,feature,L3_S30_F3630,L3,L3_S30,0.0,0.0
feature:L3_S30_F3632,feature,L3_S30_F3632,L3,L3_S30,0.0,0.0
feature:L3_S30_F3633,feature,L3_S30_F3633,L3,L3_S30,0.0,0.0
feature:L3_S30_F3634,feature,L3_S30_F3634,L3,L3_S30,0.0,0.0
feature:L3_S30_F3635,feature,L3_S30_F3635,L3,L3_S30,0.0,0.0
feature:L3_S30_F3637,feature,L3_S30_F3637,L3,L3_S30,0.0,0.0
feature:L3_S30_F3638,feature,L3_S30_F3638,L3,L3_S30,0.0,0.0
feature:L3_S30_F3639,feature,L3_S30_F3639,L3,L3_S30,0.0,0.0
feature:L3_S30_F3640,feature,L3_S30_F3640,L3,L3_S30,0.0,0.0
feature:L3_S30_F3642,feature,L3_S30_F3642,L3,L3_S30,0.0,0.0
feature:L3_S30_F3643,feature,L3_S30_F3643,L3,L3_S30,0.0,0.0
feature:L3_S30_F3644,feature,L3_S30_F3644,L3,L3_S30,0.0,0.0
feature:L3_S30_F3645,feature,L3_S30_F3645,L3,L3_S30,0.0,0.0
feature:L3_S30_F3647,feature,L3_S30_F3647,L3,L3_S30,0.0,0.0
feature:L3_S30_F3648,feature,L3_S30_F3648,L3,L3_S30,0.0,0.0
feature:L3_S30_F3649,feature,L3_S30_F3649,L3,L3_S30,0.0,0.0
feature:L3_S30_F3650,feature,L3_S30_F3650,L3,L3_S30,0.0,0.0
feature:L3_S30_F3652,feature,L3_S30_F3652,L3,L3_S30,0.0,0.0
feature:L3_S30_F3653,feature,L3_S30_F3653,L3,L3_S30,0.0,0.0
feature:L3_S30_F3654,feature,L3_S30_F3654,L3,L3_S30,0.0,0.0
feature:L3_S30_F3655,feature,L3_S30_F3655,L3,L3_S30,0.0,0.0
feature:L3_S30_F3657,feature,L3_S30_F3657,L3,L3_S30,0.0,0.0
feature:L3_S30_F3658,feature,L3_S30_F3658,L3,L3_S30,0.0,0.0
feature:L3_S30_F3659,feature,L3_S30_F3659,L3,L3_S30,0.0,0.0
feature:L3_S30_F3660,feature,L3_S30_F3660,L3,L3_S30,0.0,0.0
feature:L3_S30_F3662,feature,L3_S30_F3662,L3,L3_S30,0.0,0.0
feature:L3_S30_F3663,feature,L3_S30_F3663,L3,L3_S30,0.0,0.0
feature:L3_S30_F3664,feature,L3_S30_F3664,L3,L3_S30,0.0,0.0
feature:L3_S30_F3665,feature,L3_S30_F3665,L3,L3_S30,0.0,0.0
feature:L3_S30_F3667,feature,L3_S30_F3667,L3,L3_S30,0.0,0.0
feature:L3_S30_F3668,feature,L3_S30_F3668,L3,L3_S30,0.0,0.0
feature:L3_S30_F3669,feature,L3_S30_F3669,L3,L3_S30,0.0,0.0
feature:L3_S30_F3670,feature,L3_S30_F3670,L3,L3_S30,0.0,0.0
feature:L3_S30_F3672,feature,L3_S30_F3672,L3,L3_S30,0.0,0.0
feature:L3_S30_F3673,feature,L3_S30_F3673,L3,L3_S30,0.0,0.0
feature:L3_S30_F3674,feature,L3_S30_F3674,L3,L3_S30,0.0,0.0
feature:L3_S30_F3675,feature,L3_S30_F3675,L3,L3_S30,0.0,0.0
feature:L3_S30_F3677,feature,L3_S30_F3677,L3,L3_S30,0.0,0.0
feature:L3_S30_F3678,feature,L3_S30_F3678,L3,L3_S30,0.0,0.0
feature:L3_S30_F3679,feature,L3_S30_F3679,L3,L3_S30,0.0,0.0
feature:L3_S30_F3680,feature,L3_S30_F3680,L3,L3_S30,0.0,0.0
feature:L3_S30_F3682,feature,L3_S30_F3682,L3,L3_S30,0.0,0.0
feature:L3_S30_F3683,feature,L3_S30_F3683,L3,L3_S30,0.0,0.0
feature:L3_S30_F3684,feature,L3_S30_F3684,L3,L3_S30,0.0,0.0
feature:L3_S30_F3685,feature,L3_S30_F3685,L3,L3_S30,0.0,0.0
feature:L3_S30_F3687,feature,L3_S30_F3687,L3,L3_S30,0.0,0.0
feature:L3_S30_F3688,feature,L3_S30_F3688,L3,L3_S30,0.0,0.0
feature:L3_S30_F3689,feature,L3_S30_F3689,L3,L3_S30,0.0,0.0
feature:L3_S30_F3690,feature,L3_S30_F3690,L3,L3_S30,0.0,0.0
feature:L3_S30_F3692,feature,L3_S30_F3692,L3,L3_S30,0.0,0.0
